Tenure Months,Total Charges,Senior Citizen,Partner,Dependents,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Internet Service,Churn Value
71,4536,1,0,0,0,1,1,1,1,1,1,0,1,1,0
59,3905,0,0,0,0,1,1,0,1,1,1,1,1,1,0
7,933,0,0,0,0,0,0,0,0,0,2,1,0,1,1
6,838,0,0,1,0,0,0,0,0,0,2,1,1,1,0
26,2540,1,0,0,0,1,0,1,1,1,0,1,2,1,0
51,3197,0,1,0,1,1,1,1,0,1,0,1,3,0,0
47,3540,0,1,0,0,1,0,1,1,1,2,1,3,1,0
1,299,0,1,0,1,0,0,0,0,1,2,1,0,0,0
46,2449,1,0,0,0,1,0,1,0,0,1,0,2,0,0
15,1362,0,1,0,1,0,1,0,1,0,1,0,0,0,0
2,501,1,0,0,0,0,1,0,1,0,2,1,1,1,1
41,2440,0,1,0,1,1,0,1,0,0,2,1,3,0,0
0,48,0,0,0,0,0,0,1,0,0,2,1,1,0,0
59,3406,0,0,0,0,0,1,1,1,1,0,0,3,0,0
61,4241,0,1,1,0,1,1,1,1,1,0,1,1,1,0
70,4446,1,1,0,1,1,0,0,1,1,2,1,3,1,1
6,864,1,0,0,0,1,1,0,1,0,2,1,1,0,0
7,1154,0,0,0,0,1,1,0,1,0,2,1,1,1,1
6,679,0,1,1,0,0,0,0,0,0,2,0,1,0,0
3,650,1,0,0,0,1,0,0,0,0,2,0,1,1,0
67,3686,0,0,0,0,1,1,0,0,0,0,0,3,1,0
10,1209,0,1,0,0,0,0,0,0,0,2,1,1,1,1
71,4437,0,1,1,1,1,1,1,0,1,1,0,3,1,0
27,2421,0,1,0,0,1,1,0,1,0,2,0,3,1,0
61,3574,0,0,0,0,1,1,1,1,1,1,0,2,0,0
51,3191,0,0,0,0,1,0,0,0,1,2,1,1,1,1
0,112,0,0,0,0,0,0,0,0,0,2,1,1,1,1
8,1259,0,1,0,0,1,1,1,1,0,2,1,0,1,1
0,115,0,0,0,0,0,0,0,0,0,2,0,2,1,1
67,4312,0,1,1,0,1,0,1,1,1,1,1,3,1,0
59,2917,0,1,0,1,1,0,1,0,0,1,1,0,0,0
71,4520,0,0,0,0,1,1,1,1,1,1,0,2,1,0
58,2907,0,0,0,0,0,1,1,1,0,2,1,1,0,0
8,875,0,1,1,0,1,0,0,0,0,2,1,0,0,0
39,3246,0,1,1,1,1,0,1,1,1,2,1,3,1,0
1,331,0,0,0,0,0,0,0,0,0,2,1,3,1,1
20,1541,0,0,0,1,0,1,1,0,0,0,1,1,0,0
0,132,0,0,0,0,0,0,0,0,0,2,1,1,1,1
22,1923,1,0,0,0,0,1,0,0,0,2,1,0,1,0
70,3256,0,1,0,1,1,1,1,0,0,1,0,3,0,0
39,2246,0,1,0,0,1,0,0,0,0,2,0,3,0,0
34,2833,1,0,0,1,0,0,0,1,1,2,1,1,1,0
71,3023,0,1,0,1,0,0,0,0,0,1,0,2,0,0
2,541,0,1,1,0,1,0,1,0,0,2,1,1,1,0
70,4415,1,0,0,0,0,1,0,1,1,1,0,2,1,0
0,7,0,0,0,0,0,0,0,0,0,2,0,2,0,0
11,1471,0,0,0,0,0,1,0,1,1,2,1,2,1,1
71,4228,0,1,0,1,1,1,1,1,1,1,1,3,0,0
26,2186,0,0,0,0,0,1,0,0,0,2,1,1,1,0
44,3163,0,1,0,0,0,0,1,1,1,1,1,3,1,0
25,2119,1,1,0,0,1,0,0,0,1,2,0,1,1,1
61,4348,0,1,1,1,1,1,1,1,1,1,0,2,1,0
46,2400,0,0,1,1,1,0,0,0,0,2,1,1,0,0
9,1370,0,1,0,0,0,1,0,1,1,2,1,1,1,1
3,634,1,0,0,1,0,0,0,0,0,2,1,1,1,0
67,4352,0,1,1,1,1,1,0,1,1,1,1,2,1,0
9,1339,0,1,0,0,1,0,1,1,1,2,1,1,1,1
71,4591,0,1,1,1,1,1,1,1,1,1,0,2,1,0
66,3004,0,1,0,1,0,1,1,0,0,1,1,2,0,0
71,4625,0,1,1,1,1,1,1,1,1,1,1,2,1,0
1,290,0,0,0,0,0,0,0,0,0,2,1,0,0,0
68,4409,0,0,0,0,1,0,1,1,1,0,1,2,1,0
5,645,0,1,0,0,0,0,0,0,0,2,0,1,0,0
9,1169,1,0,0,0,0,0,0,0,1,2,1,1,1,1
48,3148,0,1,0,0,0,0,0,1,0,2,0,1,1,1
14,1825,0,1,1,1,0,0,1,1,1,0,0,1,1,0
50,3805,0,1,0,1,0,1,1,1,1,0,1,1,1,0
0,19,0,1,0,0,0,0,0,0,0,2,1,1,0,0
22,2220,1,1,0,1,0,0,0,1,1,2,1,1,1,0
0,186,0,0,0,0,0,0,0,1,0,2,1,1,1,1
32,2895,1,1,0,1,0,1,1,1,1,2,1,2,1,0
41,2996,1,1,0,0,1,1,0,1,0,2,1,1,1,0
42,2317,0,1,0,0,0,0,0,1,0,2,0,1,0,1
63,4334,1,0,0,1,0,1,1,1,1,2,1,2,1,0
5,686,0,0,0,1,0,0,0,0,1,2,1,2,0,0
3,735,0,1,0,0,1,1,0,0,0,2,1,2,1,1
66,3027,0,1,1,1,1,0,1,0,0,0,0,0,0,0
57,3439,0,1,0,1,1,1,0,1,1,1,1,1,0,0
55,3061,1,0,0,1,0,1,1,0,1,1,0,2,0,0
21,1823,0,1,1,0,0,1,1,1,1,0,1,0,0,0
11,1376,0,0,0,0,0,0,0,1,1,2,1,1,1,1
0,236,1,0,0,0,1,0,0,0,1,2,1,1,1,1
62,4204,0,0,0,0,1,0,1,1,1,2,0,1,1,0
49,3608,1,1,0,1,1,1,0,1,0,0,1,2,1,0
24,2141,0,1,1,0,0,0,1,1,0,2,0,1,1,0
44,2160,0,1,0,0,0,1,0,0,0,2,1,3,0,0
24,2123,1,1,0,1,0,0,0,0,1,0,1,1,1,1
43,3263,0,0,0,1,1,1,0,1,1,0,1,1,1,0
19,1918,0,1,1,0,1,0,1,1,0,2,0,0,1,0
30,2684,0,1,0,0,0,1,1,1,1,2,1,1,1,1
37,2428,0,0,0,1,1,0,1,1,0,0,0,0,0,0
25,1724,0,0,0,0,0,0,1,1,0,0,0,3,0,0
11,1032,0,0,0,0,1,0,1,0,0,2,1,0,0,0
18,1833,0,0,0,0,0,1,1,1,0,2,0,0,1,0
13,1420,1,0,0,0,1,0,0,0,0,2,1,1,1,1
35,1992,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5,870,1,0,0,0,0,0,0,1,0,2,1,1,1,0
71,4115,1,1,0,1,1,1,1,1,1,1,1,3,0,0
28,1856,0,0,0,1,0,1,1,0,0,0,0,3,0,0
32,2704,0,0,1,1,0,1,0,0,1,2,1,2,1,0
43,2342,0,1,1,0,1,0,1,0,0,2,1,2,0,0
0,235,0,0,0,0,0,0,0,0,1,2,0,0,1,1
9,1234,0,0,0,0,0,0,1,1,1,2,1,3,1,0
60,4144,0,1,0,1,1,0,0,1,1,0,1,1,1,1
22,1932,0,1,1,0,0,0,0,1,0,2,1,1,1,0
28,2264,1,1,0,0,0,0,1,0,0,2,1,1,1,0
58,3072,0,0,0,1,0,0,1,0,1,0,0,2,0,0
64,4324,1,1,0,0,1,1,0,1,1,2,1,2,1,0
68,3147,0,1,0,1,0,1,1,0,0,1,1,3,0,0
12,1545,1,1,0,1,1,0,0,0,1,2,0,3,1,0
1,266,1,0,0,0,0,0,0,0,0,2,1,1,0,1
71,4119,0,1,1,1,1,1,1,1,1,1,1,2,0,0
52,3110,0,1,0,1,0,1,1,1,0,0,0,2,0,0
21,1989,1,1,0,0,0,0,0,1,1,2,1,2,1,0
45,3484,1,1,1,1,1,0,1,1,1,2,1,1,1,0
71,3811,0,1,0,1,0,0,0,0,0,1,0,2,1,0
50,3089,0,1,1,0,0,0,1,0,0,2,1,1,1,0
35,2492,0,0,0,1,0,1,1,1,1,2,1,3,0,0
4,520,0,1,1,1,0,0,0,0,0,2,1,0,0,0
38,2228,0,1,1,1,1,1,0,0,0,0,0,1,0,0
26,1994,1,1,0,0,0,0,0,0,0,2,1,1,1,0
49,3527,0,1,0,0,0,0,1,1,1,0,0,1,1,0
4,763,0,1,0,0,1,0,0,0,1,2,1,1,1,1
8,1113,1,0,0,0,0,0,0,0,1,2,1,3,1,1
63,4328,1,1,0,1,0,1,1,1,1,1,1,2,1,0
17,1804,0,0,0,0,0,1,0,1,0,0,1,3,1,0
63,4196,0,0,0,0,1,1,0,1,1,1,1,2,1,0
11,919,0,0,0,0,0,0,0,0,0,2,0,2,0,0
53,3329,0,0,0,1,0,1,0,1,0,2,0,0,1,0
21,1571,0,1,0,1,0,0,1,0,0,0,1,3,0,0
58,4137,0,0,0,0,1,1,1,1,1,2,1,1,1,0
24,1964,0,1,1,0,1,0,0,0,0,2,1,1,1,0
14,1755,0,0,0,0,0,1,1,1,1,2,1,1,1,1
71,3390,0,1,0,1,1,1,1,0,0,1,0,0,0,0
3,638,1,1,0,0,0,0,0,1,0,2,1,1,1,0
4,791,0,0,0,0,0,0,1,0,1,2,1,3,1,1
5,925,0,1,0,0,1,1,0,1,1,2,1,1,1,1
21,1796,0,1,1,0,0,0,0,0,0,2,1,2,1,0
7,682,0,0,0,0,0,0,0,0,0,2,0,0,0,0
14,1567,1,0,0,0,1,0,0,1,0,2,0,3,1,0
14,1117,0,0,0,0,1,0,0,0,0,2,0,1,0,0
34,2752,0,0,0,1,1,1,1,0,0,2,1,0,1,0
26,2211,1,1,0,0,1,1,1,1,1,2,0,1,0,0
1,356,0,0,0,0,0,0,0,0,0,2,0,1,1,1
60,3311,0,1,0,0,0,1,1,1,1,1,1,2,0,0
60,4048,0,0,0,1,0,1,0,1,1,2,1,1,1,0
11,1109,0,0,0,0,0,0,1,1,0,0,1,1,0,1
14,1583,0,1,0,0,0,1,0,1,0,2,1,1,1,1
21,1539,0,0,0,1,1,0,0,0,0,2,0,1,0,1
66,3494,0,0,0,1,0,1,1,0,1,0,1,2,0,0
71,4083,0,1,1,1,1,1,1,1,1,1,1,0,0,0
58,3734,1,1,0,0,0,0,0,1,1,2,1,2,1,1
11,1002,0,1,0,0,1,0,0,0,0,2,1,1,0,0
22,1875,0,0,0,0,0,0,0,0,0,2,0,2,1,1
14,1540,1,1,0,0,0,1,1,0,0,2,1,1,1,1
7,1187,1,0,0,0,0,1,0,1,1,2,1,1,1,1
6,896,0,0,0,0,0,0,1,1,1,2,1,1,0,1
19,1659,0,0,0,0,1,0,1,1,0,0,1,1,0,0
5,611,0,0,0,0,0,0,1,0,0,2,0,0,0,0
0,128,0,0,0,0,0,0,0,0,0,2,0,1,1,1
0,158,1,0,0,0,0,0,0,0,0,2,1,1,1,1
6,697,1,0,1,0,0,0,0,0,0,2,1,0,0,0
31,2222,0,1,0,1,0,0,1,1,0,0,1,3,0,0
25,1967,0,1,0,0,1,1,0,1,1,1,1,3,0,0
14,1429,0,1,0,0,1,0,0,0,0,2,0,2,1,0
34,2861,0,0,0,0,1,1,0,1,1,0,1,2,1,1
48,3341,0,1,0,0,1,0,0,1,1,1,1,1,1,0
0,47,1,1,1,0,0,0,1,0,0,2,1,3,0,1
38,2981,0,0,1,0,0,0,1,1,1,1,0,0,1,0
3,494,0,0,1,1,0,0,0,0,0,2,0,1,0,1
64,4231,1,1,0,0,1,1,0,1,1,0,1,2,1,0
25,2107,0,0,0,0,1,0,0,1,0,2,1,1,1,0
31,2362,0,0,0,0,1,0,0,0,0,2,1,2,1,1
24,2240,0,0,0,0,0,0,0,1,1,2,1,2,1,1
27,2587,0,1,1,0,0,1,1,1,1,2,1,1,1,1
21,1853,0,0,0,0,1,0,0,0,0,2,1,1,1,1
9,910,0,1,0,0,0,1,1,0,0,2,0,3,0,1
13,1302,0,1,1,1,1,0,0,1,0,2,1,1,0,1
56,3405,0,1,0,1,0,1,1,1,1,1,1,1,0,0
3,632,0,1,0,0,0,0,0,0,1,2,0,1,1,1
45,3332,0,0,0,0,0,1,0,1,1,0,1,1,1,0
1,417,0,0,0,0,0,0,0,0,1,2,1,1,1,1
42,3278,1,1,0,0,0,1,1,1,1,0,1,1,1,1
65,3233,0,0,0,1,1,1,1,0,0,1,0,2,0,0
70,3501,1,1,0,1,1,0,1,1,0,0,1,2,0,0
44,2858,0,0,0,1,0,1,1,1,1,1,0,2,0,0
71,4602,0,1,0,1,1,1,1,1,1,1,0,2,1,0
44,2205,0,0,0,1,0,0,0,0,0,2,1,2,0,0
1,422,0,0,0,1,0,0,0,0,1,2,0,0,1,0
42,2950,1,0,0,0,1,0,0,1,0,2,1,1,1,0
40,2606,0,0,0,1,0,1,1,0,1,2,1,2,0,0
71,3692,0,1,0,0,1,1,0,1,1,1,1,2,0,0
65,2690,0,1,1,0,0,0,1,0,0,0,1,3,0,0
39,2198,1,1,0,0,0,0,0,0,1,0,0,1,0,0
0,113,0,0,0,0,0,0,0,0,0,2,1,1,1,1
71,4542,0,1,0,0,1,1,1,1,1,1,1,2,1,0
60,4403,0,0,0,1,1,1,1,1,1,0,1,1,1,0
55,2778,0,1,1,1,1,1,0,0,0,1,1,2,0,0
26,1676,0,0,0,0,1,0,1,0,0,2,1,0,0,0
33,2225,0,0,0,1,0,1,1,1,0,1,0,3,0,0
71,4531,0,1,1,0,1,1,1,1,1,1,0,3,1,0
60,3626,0,0,0,1,1,1,1,1,1,1,0,1,0,0
1,397,1,0,0,0,0,0,0,1,0,2,0,0,1,0
39,3190,0,0,0,0,0,1,1,1,1,0,1,3,1,0
67,3875,0,0,0,1,1,0,1,1,1,1,1,2,0,0
8,703,0,0,0,0,0,0,0,0,0,2,1,0,0,0
2,612,1,0,0,0,0,1,0,1,0,2,0,1,1,1
19,1544,1,1,0,0,1,0,0,0,1,2,1,1,0,0
68,4361,0,0,0,0,1,0,1,1,1,0,1,2,1,1
60,3906,0,1,0,1,0,1,1,1,0,2,0,2,1,0
4,771,0,0,0,0,0,0,0,0,1,2,1,1,1,1
4,776,0,0,0,0,0,0,0,1,0,2,1,1,1,1
51,3132,0,0,0,1,0,0,1,1,1,1,1,3,0,0
21,1624,0,1,0,1,0,0,0,1,0,0,1,2,0,0
63,3914,0,1,1,1,1,1,0,0,0,2,1,1,1,0
8,1056,0,1,0,1,1,1,1,0,0,2,0,0,0,1
4,778,0,1,0,0,1,0,0,0,0,2,1,1,1,1
1,350,0,1,0,0,1,0,1,0,1,2,1,0,0,0
59,3206,1,0,0,1,1,0,0,0,1,0,1,1,0,0
25,2028,1,0,0,0,0,0,0,0,1,2,1,1,1,0
46,3309,0,0,0,1,0,1,0,1,0,0,0,3,1,0
21,2111,0,0,0,0,1,0,0,1,1,2,1,0,1,0
71,4426,0,1,0,0,1,1,0,1,1,1,1,2,1,0
0,12,0,1,1,0,0,0,0,0,0,2,0,1,0,0
33,2439,0,0,0,1,0,1,1,1,1,0,1,2,0,0
11,1558,0,0,1,0,1,1,0,1,1,2,1,1,1,0
9,1314,0,0,0,0,1,1,0,0,1,2,1,1,1,1
22,1887,0,0,0,1,0,0,0,0,0,2,1,2,1,0
66,3894,0,1,0,0,1,1,0,0,0,0,0,1,1,1
70,2927,0,1,0,1,0,0,1,0,0,1,0,2,0,0
10,1106,0,1,1,1,0,0,0,1,0,2,1,2,0,0
10,972,0,1,1,1,0,0,0,0,0,2,0,2,0,0
3,659,0,0,0,0,0,0,0,1,0,2,1,1,1,1
0,132,0,0,0,0,0,0,0,0,0,2,0,0,1,1
7,943,1,0,0,0,0,0,0,0,0,2,1,1,1,1
9,1227,0,1,0,0,0,0,0,1,0,2,1,1,1,1
49,3047,0,1,1,1,0,0,1,1,1,0,0,1,0,0
20,2113,0,1,0,0,1,1,0,1,1,2,0,1,1,1
57,3059,0,0,0,0,1,1,1,1,0,1,0,2,0,0
42,2340,0,0,0,0,1,0,0,0,1,1,1,1,0,0
5,683,0,0,0,1,1,0,0,0,0,2,1,2,0,0
12,1297,0,0,0,0,0,0,0,0,0,2,1,1,1,0
50,2836,0,1,0,1,1,0,1,0,1,0,1,3,0,0
8,985,0,1,0,1,1,0,1,1,0,2,1,0,0,0
48,2388,0,1,0,1,0,0,0,0,0,0,1,1,0,0
57,2507,0,1,0,0,0,1,0,0,0,0,0,3,0,0
4,497,0,1,1,0,0,0,0,0,0,2,0,0,0,0
32,2716,0,0,0,0,1,0,0,1,1,2,1,1,1,0
65,4037,0,1,0,0,1,1,0,0,1,0,0,1,1,0
2,593,0,1,0,0,0,0,0,1,1,2,0,1,1,0
52,3513,0,1,0,1,0,1,0,0,1,2,0,1,1,1
42,3111,1,1,0,1,1,0,0,1,0,2,1,1,1,0
48,2091,1,0,0,0,0,0,0,0,0,2,0,0,0,0
6,845,0,1,0,0,0,0,0,0,0,2,1,2,1,0
26,1726,0,1,1,1,1,0,0,0,0,2,1,3,0,0
61,4039,0,1,0,0,1,1,0,1,1,2,1,1,1,1
6,848,0,0,0,0,0,0,0,0,0,2,0,0,1,1
12,1086,0,1,1,1,0,0,1,0,0,0,0,2,0,0
50,2237,0,0,0,0,0,0,1,0,0,0,0,3,0,0
0,142,1,0,0,0,0,0,0,0,0,2,1,1,1,0
0,174,0,0,0,0,1,0,0,0,0,2,0,1,1,1
70,3671,0,1,1,0,0,1,0,0,0,1,0,1,1,0
68,4580,0,1,0,1,1,1,1,1,1,1,1,1,1,0
48,3349,1,0,0,0,0,0,0,1,1,2,1,1,1,1
71,4603,0,1,0,1,1,1,1,1,1,1,0,1,1,0
0,80,0,0,0,1,1,0,0,0,0,2,1,1,0,1
49,2773,0,1,0,0,0,1,1,1,0,0,1,1,0,0
32,2368,0,0,0,1,0,0,0,0,0,0,0,2,1,0
53,3124,0,1,0,1,1,0,0,1,1,1,1,2,0,0
0,27,0,0,0,0,0,0,0,0,0,2,1,0,0,0
57,3458,0,1,0,1,0,1,1,1,1,1,1,1,0,0
24,1898,0,1,0,0,0,1,0,0,0,2,1,1,1,0
70,4552,1,1,0,1,1,1,1,1,1,1,1,2,1,0
69,4168,0,1,0,0,1,1,0,1,0,0,1,2,1,0
1,317,0,0,0,0,0,0,0,0,0,2,1,1,1,0
14,1580,0,0,0,1,0,1,0,0,0,2,1,3,1,0
9,1143,0,1,0,1,0,0,0,0,0,2,1,3,1,0
0,161,0,0,0,0,0,1,0,0,0,2,1,0,1,1
44,3354,0,1,1,1,1,0,0,1,1,2,1,1,1,0
17,1404,0,1,0,0,1,0,0,0,0,2,0,3,0,0
64,3292,1,1,0,0,0,0,0,0,0,0,1,2,1,0
42,3175,1,1,0,0,1,1,0,1,1,0,1,2,1,0
41,3102,0,1,0,0,1,1,1,0,1,2,1,1,1,1
29,2417,0,0,0,1,1,0,0,0,1,2,1,3,1,0
71,4073,1,1,0,1,1,1,1,1,1,1,0,3,0,0
0,255,1,1,0,0,1,0,0,1,0,2,1,1,1,1
30,2468,0,0,0,0,0,1,0,0,1,2,1,1,1,1
57,2795,0,1,0,1,0,0,1,0,0,0,1,2,0,0
46,2964,1,0,0,0,0,0,0,1,0,2,1,3,1,0
71,4093,0,1,1,1,1,1,1,1,1,1,1,3,0,0
3,732,0,0,0,0,0,0,0,1,1,2,1,1,1,1
50,3249,0,0,0,0,0,0,0,1,1,0,0,3,1,0
8,765,0,0,0,0,0,0,0,0,0,2,1,1,0,0
30,2666,0,0,0,1,1,0,0,1,1,2,0,1,1,0
10,989,0,0,0,0,0,0,0,0,1,2,1,0,0,0
12,1294,0,1,1,0,1,1,1,1,0,2,1,1,0,0
20,2142,0,1,0,1,0,1,0,1,1,2,1,2,1,1
22,1993,0,0,0,0,0,0,1,1,0,2,1,1,1,1
37,2363,0,0,0,0,0,0,0,0,0,0,1,2,1,1
54,3777,0,1,1,0,1,1,1,1,1,0,1,2,1,0
0,245,0,0,0,0,0,0,0,1,1,2,1,1,1,0
2,446,0,0,0,0,0,0,0,1,0,2,0,3,0,1
55,3602,0,1,0,1,1,1,0,0,0,0,1,1,1,0
68,3995,1,1,0,0,1,0,0,1,0,2,1,1,1,1
36,2484,0,1,0,0,0,1,0,0,0,2,1,3,1,1
8,762,0,0,0,0,0,0,0,0,0,2,1,2,0,1
0,119,0,1,1,0,0,0,0,0,0,2,1,3,1,0
13,1377,0,1,1,0,0,0,0,0,0,2,0,1,1,0
69,3286,0,1,0,1,0,0,0,0,1,0,0,2,0,0
16,1595,1,1,0,0,0,0,0,0,1,2,0,2,1,1
56,3043,0,1,1,0,0,0,0,0,0,2,1,1,1,0
3,551,0,0,0,1,0,1,0,0,0,2,0,1,0,0
69,3630,0,1,0,1,0,1,1,0,1,1,1,3,0,0
8,1243,0,0,1,1,0,1,1,0,1,2,0,2,1,0
4,613,0,0,0,0,0,1,1,0,0,2,0,1,0,0
1,371,0,0,0,0,0,1,1,0,0,2,1,1,1,1
19,1360,0,0,0,0,1,0,0,0,0,2,1,0,0,0
3,500,0,0,0,0,0,0,0,0,0,2,0,0,0,0
51,3245,0,0,0,1,1,0,1,1,1,1,1,0,0,0
9,1329,0,0,0,1,0,0,0,1,1,2,1,1,1,1
28,2249,0,0,0,0,0,0,0,1,0,2,1,1,1,1
56,3730,1,1,1,0,1,1,1,1,0,2,1,3,1,0
34,2818,0,0,0,0,0,1,1,1,1,0,1,1,1,0
70,3367,0,1,0,1,1,0,1,0,0,0,1,3,0,0
18,1800,0,1,0,0,1,0,0,0,1,2,1,1,1,0
29,1977,0,1,1,1,0,0,1,0,1,2,0,2,0,0
71,4457,1,1,0,0,1,1,0,1,1,0,0,3,1,0
11,1083,0,1,0,0,0,0,0,0,1,0,0,3,0,1
48,3113,1,1,0,1,1,1,0,0,0,2,1,1,1,0
40,2717,0,0,0,1,0,1,1,1,1,0,1,2,0,0
51,3187,0,1,1,1,0,1,1,0,0,2,1,2,1,0
41,2271,1,0,0,0,0,1,0,0,0,2,0,1,0,0
0,161,0,1,0,0,0,0,0,0,0,2,1,2,1,1
66,4390,0,1,0,1,1,1,1,1,1,1,1,1,1,0
33,2831,0,0,1,0,1,1,0,1,1,2,1,1,1,1
26,2272,0,1,0,0,0,1,0,0,1,2,0,2,1,0
57,3664,0,1,1,0,1,0,1,1,0,0,1,3,1,0
12,1469,0,1,0,0,0,1,0,1,1,2,1,0,1,1
56,3203,0,1,0,0,1,1,1,1,0,0,0,2,0,0
12,979,0,1,1,1,0,0,0,0,0,2,1,0,0,0
71,4337,0,1,0,1,1,1,0,1,0,1,1,3,1,0
67,4250,1,1,0,0,1,0,0,1,1,2,1,1,1,1
18,1565,1,1,0,1,0,1,0,1,0,2,0,2,0,0
23,1569,1,0,0,0,1,0,0,0,0,2,0,3,0,0
63,4192,1,0,0,0,0,1,1,1,1,0,0,1,1,0
51,3697,0,1,0,1,1,1,1,1,1,1,1,1,1,0
69,4125,1,1,0,1,1,1,1,1,1,1,1,2,0,0
31,2813,1,1,0,0,1,1,0,1,1,2,0,2,1,1
3,621,1,0,0,0,0,0,0,0,0,2,1,1,1,0
61,3478,1,0,0,0,0,0,0,1,0,0,0,1,1,0
70,4062,0,1,1,1,1,1,1,1,1,1,0,3,0,0
66,4502,0,0,0,1,1,1,1,1,1,0,1,2,1,1
6,1021,0,0,0,0,0,0,0,1,1,2,1,1,1,1
57,3273,0,0,0,1,0,0,0,0,0,2,1,2,1,0
11,1311,1,1,0,0,0,0,0,0,1,2,1,1,1,1
34,2087,0,0,0,1,0,1,0,0,0,2,1,1,0,0
11,1249,0,1,0,1,0,1,0,1,1,0,0,1,0,0
1,426,0,0,0,0,0,1,0,1,1,2,0,1,1,1
1,292,0,0,0,0,0,0,0,0,0,2,1,1,0,1
13,1487,0,1,0,0,1,1,0,0,0,2,1,1,1,0
42,2252,0,1,0,0,0,0,0,1,0,0,1,0,0,0
31,1944,0,1,1,1,1,0,1,0,0,2,0,2,0,0
0,147,1,0,0,0,1,0,0,0,0,2,1,1,1,1
30,2528,0,1,0,1,1,0,1,0,0,2,1,3,1,0
1,368,0,0,0,0,1,0,0,0,0,2,0,1,1,0
70,4590,0,1,1,1,1,1,1,1,1,1,1,2,1,0
0,42,0,0,0,1,0,0,0,0,0,2,1,3,0,1
1,293,1,0,0,0,0,1,0,0,0,2,0,0,0,0
0,51,0,0,0,0,0,1,0,0,0,2,1,0,0,1
49,3596,0,1,1,0,1,1,1,1,1,0,1,2,1,0
43,3457,0,0,0,1,1,1,0,1,1,2,1,1,1,0
10,1101,0,0,0,0,0,0,0,1,1,2,1,1,0,0
43,3065,0,1,0,1,1,1,1,0,0,2,1,3,1,0
71,4540,0,1,1,1,1,1,0,1,1,1,1,2,1,0
3,627,0,1,1,0,0,0,0,1,0,2,1,0,1,0
6,970,0,1,0,1,0,1,1,1,1,2,0,2,0,0
19,1962,1,1,0,0,0,0,0,1,1,2,1,1,1,1
23,2183,1,1,0,0,0,0,0,1,1,2,1,1,1,1
1,305,1,1,0,0,1,0,0,0,0,2,0,3,0,1
71,4443,0,1,1,1,0,1,0,1,1,1,1,2,1,0
13,1578,0,1,1,0,0,0,1,1,0,2,1,1,1,1
69,3373,0,1,0,1,0,1,1,0,0,1,0,3,0,1
0,283,1,1,0,0,0,1,0,1,1,2,1,1,1,1
33,2612,0,1,1,0,0,1,0,0,1,2,1,3,1,0
64,3684,0,0,0,1,1,1,1,1,1,1,1,2,0,0
11,1012,0,1,1,0,0,0,0,1,0,2,1,0,0,0
6,889,0,1,1,1,0,1,1,0,1,2,1,3,0,0
20,1802,0,1,0,1,1,0,1,1,0,0,0,0,0,1
0,210,0,0,0,0,0,0,0,0,1,2,1,0,1,1
4,505,0,0,0,0,0,0,0,0,0,2,0,1,0,1
70,4544,0,0,0,1,1,1,1,1,1,1,0,0,1,0
25,2138,0,1,0,0,0,0,1,0,1,2,0,3,1,0
71,4024,0,1,0,0,1,1,1,1,1,1,1,3,0,0
71,4533,1,1,0,0,1,1,1,1,1,1,1,2,1,0
61,4163,0,0,1,0,0,1,1,1,1,1,1,1,1,0
0,224,0,0,0,0,0,0,0,1,0,2,1,1,1,0
55,3444,0,1,0,0,0,0,0,1,0,2,1,2,1,0
8,794,0,0,0,0,0,0,0,0,0,2,0,0,0,1
14,1232,0,0,1,0,0,1,1,0,0,0,0,3,0,0
47,2864,0,0,0,1,0,0,1,0,1,0,1,2,0,0
66,4242,1,0,0,0,0,1,0,1,1,2,1,3,1,0
34,2447,1,1,1,0,1,0,1,1,1,2,1,1,0,0
71,4275,0,1,0,1,1,0,0,0,1,1,1,3,1,0
61,4273,0,1,0,0,0,1,1,1,1,1,1,2,1,0
19,1911,1,1,0,1,0,1,1,0,1,0,0,3,1,0
33,2432,1,1,0,0,1,0,0,0,0,2,1,0,1,1
25,2247,1,1,0,0,1,1,0,0,1,2,1,1,1,1
38,2226,0,1,1,0,0,1,0,1,0,2,1,0,0,0
0,286,0,1,0,1,0,1,0,1,1,2,1,1,1,1
32,2422,0,0,0,0,1,0,1,0,0,0,1,2,1,0
0,193,0,0,0,0,0,0,0,1,0,2,1,1,1,1
18,1413,0,0,0,0,0,0,1,1,0,2,1,3,0,0
10,1137,0,0,0,0,0,0,0,0,0,2,0,1,1,0
5,942,1,0,0,0,1,0,0,1,1,2,1,1,1,1
62,3140,0,1,0,0,1,0,1,0,1,1,0,0,0,0
4,780,0,0,0,0,0,1,1,0,0,2,1,1,1,0
20,2001,0,0,0,0,1,0,1,1,1,2,1,2,1,0
5,721,0,1,1,1,1,0,0,0,0,2,0,3,0,1
6,710,0,0,0,1,0,0,0,0,0,2,1,0,0,1
71,4500,0,1,0,0,1,1,1,1,1,0,0,3,1,0
47,2610,0,1,0,0,1,1,0,0,1,0,1,1,0,0
4,821,0,1,0,1,0,1,0,0,0,2,1,1,1,1
0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,1
54,3152,0,1,1,1,1,0,1,0,1,0,1,2,0,0
