decile1b,decile3,lsat,ugpa,zfygpa,zgpa,fulltime,fam_inc,sex,tier,race,pass_bar
7,5,70,16,334,306,1,2,1,4,0,1
6,7,90,16,327,359,1,4,1,5,1,1
1,0,64,21,204,146,0,1,1,2,1,1
0,0,34,15,109,140,0,1,1,2,0,1
8,8,66,16,400,392,0,3,0,2,1,1
9,9,113,20,425,463,0,2,1,5,1,1
5,5,62,14,303,303,1,2,1,2,1,1
2,4,107,20,225,276,0,2,0,4,1,1
6,6,98,13,310,339,0,3,1,2,1,1
8,6,44,18,366,325,0,1,0,2,0,1
8,8,90,15,364,395,0,2,0,2,1,1
2,2,70,18,218,209,0,2,1,3,1,1
8,8,103,19,402,394,0,2,0,2,1,1
1,0,76,9,178,129,0,3,1,1,1,1
9,9,109,21,467,431,0,3,1,3,1,1
6,7,109,13,333,363,0,3,1,2,1,1
7,8,66,21,346,420,0,1,0,3,1,1
0,0,18,16,133,117,0,1,1,1,0,0
6,6,105,19,309,328,0,3,1,2,1,1
7,8,78,13,341,416,1,3,1,2,1,1
4,4,30,8,274,272,0,2,0,2,0,1
3,2,70,14,245,206,0,2,1,1,1,1
5,4,86,21,301,279,0,3,1,4,1,1
4,3,62,18,261,260,0,2,1,3,1,1
8,8,105,18,372,404,0,2,0,2,1,1
8,8,74,14,388,386,0,4,1,2,1,1
9,8,70,21,479,419,0,4,1,2,1,1
5,4,92,18,295,287,0,3,1,3,1,1
7,8,82,9,337,379,0,3,1,2,1,1
6,4,103,20,324,278,0,4,1,5,1,1
5,4,78,15,295,271,0,2,0,3,1,1
1,0,113,23,188,160,0,4,1,5,1,1
1,1,82,14,196,171,0,2,1,4,1,0
1,1,90,15,198,183,0,3,1,3,1,1
0,0,94,13,81,90,0,0,1,4,0,1
9,9,107,16,468,438,0,3,0,2,1,1
6,4,78,12,309,274,0,4,1,2,1,1
1,1,78,13,192,176,0,4,0,2,1,1
0,0,34,10,39,93,0,2,1,3,0,0
9,8,107,21,457,419,0,2,1,4,1,1
7,6,103,18,339,343,0,2,1,1,1,1
3,2,82,20,242,222,0,2,0,3,1,1
6,6,62,17,318,339,0,4,1,2,1,1
7,8,103,20,362,384,0,2,1,3,1,1
7,6,90,7,334,341,0,3,1,2,0,1
5,7,111,12,296,364,0,3,1,3,1,1
6,5,82,11,313,317,0,3,1,3,1,1
4,3,98,17,270,254,0,1,0,3,1,1
3,4,70,7,244,280,0,2,0,2,1,1
0,0,42,18,138,142,1,2,1,2,1,0
6,5,82,15,335,298,0,3,1,3,1,1
3,2,94,10,246,219,0,2,1,3,1,1
0,1,88,18,124,193,0,2,0,3,1,1
9,9,94,19,438,436,0,2,1,2,1,1
0,2,38,14,153,230,0,3,1,2,1,0
6,5,101,23,333,299,0,4,0,4,0,1
2,2,70,9,210,222,0,3,0,3,1,1
9,8,111,19,427,409,0,3,0,5,1,1
6,7,105,19,309,373,0,3,1,4,1,1
4,7,82,16,280,367,0,2,1,2,1,1
1,1,70,11,191,181,0,2,0,3,1,1
7,6,86,18,339,319,0,3,0,4,1,1
9,9,105,20,454,454,0,3,1,5,1,1
0,2,68,8,164,228,0,3,1,1,1,0
9,9,103,22,467,457,0,3,1,4,1,1
1,1,84,18,198,195,0,3,1,2,1,1
3,5,58,19,251,314,0,2,0,2,0,1
0,0,54,8,161,158,0,3,1,1,0,0
9,9,90,21,462,439,0,2,0,3,1,1
2,1,42,18,209,191,1,2,1,4,0,0
7,6,111,23,352,343,0,3,0,4,1,1
4,4,90,11,270,279,0,2,1,2,1,1
1,0,103,17,175,129,0,2,1,4,0,0
8,6,113,23,398,338,0,3,1,4,1,1
7,7,98,8,336,358,0,2,1,1,1,1
9,8,66,18,430,382,0,3,0,1,1,1
3,8,98,12,238,406,1,3,0,4,1,1
7,4,94,17,354,285,0,2,0,2,1,1
7,9,86,17,345,439,0,3,0,2,1,1
8,9,74,18,379,435,0,3,1,2,1,1
8,5,86,19,382,302,1,3,0,2,1,1
5,8,94,23,291,386,0,4,1,3,1,0
6,3,107,18,322,268,0,3,0,5,1,1
7,8,112,17,346,385,0,3,1,3,1,1
1,2,90,23,196,214,0,2,1,3,1,1
8,9,70,15,371,439,0,3,1,1,1,1
2,0,58,16,208,124,0,3,1,2,1,1
3,2,74,19,236,220,0,3,0,4,1,1
6,5,86,16,328,297,0,3,0,2,1,1
6,2,82,16,329,236,0,2,1,3,0,1
0,0,42,12,60,64,0,2,1,3,0,0
1,0,90,20,172,142,0,4,1,2,1,1
9,8,94,13,419,422,0,4,0,2,1,1
8,6,74,17,394,345,0,2,1,2,1,1
9,8,62,22,416,392,0,3,1,3,1,1
3,2,86,22,258,220,0,3,1,5,1,1
3,6,82,13,253,336,0,1,0,2,0,1
5,4,86,14,303,286,0,3,0,2,1,1
4,3,101,17,264,250,0,4,1,2,1,1
3,3,101,20,253,236,0,2,0,2,0,1
2,3,76,9,216,234,0,2,1,1,1,1
7,7,86,21,350,375,0,2,0,3,1,1
8,6,103,18,366,341,0,4,1,2,1,1
5,2,52,15,286,219,0,3,1,1,1,1
9,9,98,21,515,549,0,2,0,2,1,1
7,6,98,14,342,343,0,2,0,3,1,1
9,9,82,16,438,483,0,3,0,2,0,1
5,6,105,22,303,330,0,3,1,3,1,1
8,6,78,23,370,340,0,1,1,4,1,1
3,3,94,17,235,258,0,2,1,2,1,1
2,2,82,12,222,223,0,3,1,4,1,1
8,7,78,19,381,362,0,3,0,1,1,1
1,2,70,23,199,237,1,1,1,3,1,0
6,5,70,12,324,302,0,2,0,3,0,1
3,2,82,19,254,232,0,3,0,2,1,1
9,9,90,10,487,440,0,4,1,2,1,1
1,2,94,23,189,228,0,2,1,3,1,1
8,8,113,21,385,377,0,3,1,5,1,1
7,5,98,17,344,306,0,4,1,2,1,1
7,8,82,25,365,390,0,3,0,3,1,1
0,1,98,21,155,203,0,2,1,3,1,1
0,0,90,22,133,124,0,3,0,5,0,1
0,0,28,12,144,103,0,0,0,3,0,1
0,0,82,15,149,105,0,2,0,2,1,1
5,3,82,12,287,262,1,3,1,2,1,1
2,4,98,22,231,282,0,2,0,2,0,1
7,7,74,15,345,366,0,2,1,2,1,1
0,0,82,10,138,159,0,1,1,2,1,1
5,4,109,20,298,291,0,3,0,5,0,1
1,3,46,12,204,236,1,3,0,2,1,0
2,3,66,14,220,256,0,3,1,0,0,0
0,0,78,18,99,112,0,2,0,3,1,1
4,5,82,20,267,298,0,3,1,2,1,1
2,0,109,15,222,155,0,3,1,3,1,1
9,9,86,11,446,424,0,3,1,2,1,1
2,2,86,17,213,205,0,3,0,3,1,1
8,7,70,19,374,371,0,3,1,3,1,1
0,0,54,16,148,152,0,1,0,2,0,1
8,8,111,23,366,405,0,2,1,4,1,1
2,2,94,13,214,219,0,2,1,2,1,1
5,2,90,12,298,227,1,2,1,4,1,1
9,9,74,21,407,466,0,2,0,4,1,1
8,6,82,19,387,338,0,2,0,3,1,1
4,4,86,18,268,270,0,4,1,2,1,1
1,1,70,23,184,187,0,2,0,3,1,0
0,0,74,14,112,119,0,3,1,0,0,0
4,5,78,22,277,313,0,2,0,2,1,1
9,8,98,13,477,399,0,3,1,4,1,1
1,3,74,19,188,259,0,1,1,3,1,1
0,0,103,21,39,112,0,3,0,5,1,1
6,8,103,15,322,411,0,2,0,3,1,1
2,2,74,12,212,210,1,3,1,3,0,0
6,6,82,15,325,327,0,2,1,1,1,1
8,8,98,16,383,414,0,4,1,3,1,1
3,4,101,18,251,267,0,3,1,2,1,1
6,6,72,22,327,341,0,2,0,2,1,1
8,9,107,20,384,423,0,0,1,4,1,1
6,7,103,16,313,358,0,3,0,2,1,1
6,7,107,18,319,375,0,2,0,5,1,1
7,7,103,20,342,352,0,2,0,3,1,1
8,9,74,17,386,460,0,2,1,2,1,1
8,9,101,23,393,425,0,3,0,3,1,1
4,2,62,12,274,220,0,3,1,2,1,1
6,7,109,23,308,377,0,3,1,4,1,1
8,9,101,22,399,437,0,3,1,3,1,1
5,7,94,21,292,353,0,4,0,3,1,1
5,5,62,18,299,307,0,4,1,2,1,1
3,3,86,21,236,241,0,4,0,3,0,0
2,2,105,19,229,217,0,3,1,4,1,1
2,3,82,16,228,246,0,3,0,2,1,1
9,9,98,21,416,442,0,3,0,4,1,1
7,7,78,22,341,368,0,2,0,2,1,1
3,1,74,14,241,168,0,4,1,2,1,1
0,0,60,17,105,107,0,3,1,1,1,0
2,4,94,21,231,288,0,2,0,3,1,1
5,3,109,14,293,255,0,3,1,4,1,1
1,1,34,18,203,162,0,2,1,3,0,0
7,5,86,18,365,317,0,3,1,3,1,1
5,5,101,18,289,312,0,2,0,3,1,1
2,0,94,17,210,147,0,2,1,3,1,1
3,0,62,15,238,158,0,2,0,2,1,0
8,9,105,25,364,444,0,3,1,4,1,1
3,2,101,16,255,230,0,4,0,3,1,1
9,7,82,13,430,349,0,3,0,5,1,1
4,3,58,14,264,245,0,1,0,2,0,1
8,7,103,21,371,354,0,2,1,1,1,1
7,6,101,24,352,333,0,2,1,2,1,1
9,4,94,22,532,282,0,3,0,5,1,1
6,6,82,10,318,324,0,2,0,2,1,1
7,2,74,14,343,221,0,3,1,2,1,1
2,2,105,5,217,220,0,1,1,2,1,1
2,5,90,18,229,309,0,3,0,2,1,1
8,7,82,14,379,355,0,3,0,3,1,1
8,7,90,20,376,355,0,4,1,2,1,1
2,1,70,19,231,185,0,3,0,3,1,1
4,7,86,16,276,351,0,2,1,2,1,1
6,5,112,21,314,302,0,2,1,5,1,1
8,7,58,17,373,360,0,3,1,1,1,1
6,7,74,18,329,367,0,2,1,3,1,1
1,3,82,17,191,255,0,2,1,3,1,1
9,8,94,7,459,391,0,4,1,2,0,1
6,4,78,19,328,279,0,3,0,2,1,1
8,9,78,8,372,433,0,2,1,2,1,1
3,6,82,18,252,339,0,3,0,3,0,1
8,8,82,19,392,407,0,3,0,3,1,1
5,5,86,19,289,298,0,3,1,5,1,1
8,9,101,15,411,461,0,1,1,5,1,1
6,5,113,18,328,298,0,2,0,5,1,1
5,4,107,20,304,292,0,3,0,4,1,1
5,6,94,20,306,329,0,3,0,3,1,1
5,2,86,20,286,234,0,3,0,3,1,1
3,4,55,16,256,273,0,3,0,2,1,1
9,9,70,17,506,428,0,0,1,5,1,1
5,1,103,16,304,201,0,2,0,2,1,1
8,9,103,21,411,428,0,4,1,5,1,1
0,0,82,14,156,154,0,3,1,4,1,1
5,7,101,22,309,368,0,3,1,3,1,1
1,0,28,4,198,154,0,2,1,1,0,0
2,4,70,18,214,269,0,2,0,2,1,1
8,6,68,16,370,346,0,3,1,2,1,1
9,8,101,20,443,404,0,3,1,3,1,1
9,9,111,24,475,511,0,2,1,3,1,1
6,4,90,15,322,276,0,3,1,4,1,1
5,3,112,17,283,262,0,2,0,2,1,1
3,5,66,20,236,306,0,2,1,3,1,1
3,2,66,20,241,218,0,2,1,1,1,1
7,6,70,16,338,339,0,3,0,2,1,1
5,6,101,18,297,340,0,2,1,3,1,1
5,4,90,24,292,288,0,2,0,2,1,1
5,2,103,17,293,240,0,3,1,5,1,1
5,5,104,19,296,308,0,4,1,3,1,1
0,0,94,19,98,73,0,2,1,5,0,1
7,8,103,15,349,411,0,3,1,3,1,1
5,5,101,23,285,315,0,3,0,4,1,1
9,8,78,22,413,417,1,1,0,4,1,1
0,1,26,12,135,162,1,2,0,3,0,0
3,4,86,22,235,270,0,2,0,4,1,1
1,3,98,18,196,236,0,3,0,2,1,1
7,7,74,20,356,372,0,3,1,2,1,1
4,4,66,19,267,289,0,2,0,4,1,1
0,0,84,17,164,116,0,2,1,2,1,1
4,3,107,18,273,255,1,2,1,3,1,1
2,2,86,21,221,239,0,1,0,4,1,1
6,4,98,14,313,274,1,2,1,2,1,1
3,3,78,17,250,242,0,4,0,1,1,1
7,5,74,24,361,320,0,2,0,3,1,1
3,5,82,21,259,297,0,2,0,3,1,1
3,4,64,19,250,268,0,3,1,2,1,1
7,5,70,17,333,293,0,3,1,2,1,1
1,0,54,4,196,151,0,2,1,3,0,1
2,2,74,13,213,222,0,3,0,4,0,0
0,1,74,18,146,162,0,3,0,2,1,1
9,9,70,21,490,530,0,2,0,2,1,1
3,3,90,15,251,261,0,4,1,2,1,1
3,4,88,16,257,266,0,3,1,3,1,1
5,4,64,13,289,280,0,4,0,1,1,1
0,0,30,14,133,95,0,3,0,3,0,1
3,2,84,16,255,235,0,1,1,3,0,1
5,6,86,10,286,340,0,3,1,4,1,1
9,9,84,15,516,513,0,3,1,4,1,1
4,5,109,18,285,302,0,4,1,5,1,1
0,2,82,14,149,215,0,2,1,2,1,1
4,6,109,21,262,332,0,2,0,5,1,1
2,2,82,7,230,213,0,3,1,0,0,1
3,2,94,12,239,229,0,3,1,2,0,0
2,1,56,15,217,198,0,3,0,1,1,0
4,3,38,22,280,253,0,3,0,1,1,1
1,0,56,11,186,130,0,3,0,2,1,1
1,1,78,16,204,178,0,0,1,1,1,1
5,4,86,19,293,267,0,3,1,3,0,1
9,9,113,19,554,515,0,3,1,4,1,1
8,9,94,22,404,440,0,2,1,4,0,1
6,5,68,11,318,315,0,2,1,2,0,1
7,9,109,18,352,429,0,4,1,2,1,1
1,0,101,13,165,151,0,2,1,3,1,1
2,4,80,8,233,262,0,2,1,1,1,0
6,7,109,23,324,363,0,2,0,4,1,1
7,7,101,17,340,370,0,2,0,3,1,1
3,3,103,18,253,239,0,3,1,2,1,1
5,6,78,23,289,341,0,2,0,3,1,1
3,3,86,14,241,247,0,3,1,4,1,1
4,4,86,20,272,271,0,3,0,2,1,1
0,2,50,21,161,226,0,2,0,2,0,0
7,7,103,9,358,350,0,2,1,2,1,1
8,8,86,13,379,382,0,1,0,2,1,1
3,1,90,14,260,200,0,3,0,2,1,1
5,3,58,5,307,257,0,2,1,3,0,1
5,7,82,22,301,371,0,1,0,2,1,1
8,8,78,19,387,400,0,3,0,2,1,1
5,6,30,18,312,335,0,3,0,0,0,0
7,5,94,16,343,298,0,2,1,2,1,1
4,3,103,10,277,255,0,4,1,2,1,1
9,9,112,24,455,444,0,1,0,5,1,1
9,9,112,18,419,449,0,3,0,4,1,1
5,4,103,22,284,283,0,2,0,4,1,1
6,5,94,19,311,306,0,4,1,2,1,1
4,2,70,21,274,214,1,3,0,2,1,1
8,8,94,22,398,413,0,2,1,4,1,1
7,6,90,9,358,330,1,3,0,2,1,1
1,3,80,17,169,238,0,3,1,2,1,1
7,6,80,21,358,335,0,3,0,2,1,1
8,8,86,21,387,390,0,3,1,2,1,1
9,9,98,20,473,484,0,1,1,2,1,1
6,8,103,12,328,394,0,2,1,1,1,1
9,8,82,20,427,380,1,1,0,4,1,1
2,2,103,14,216,211,0,3,1,3,1,1
1,1,90,21,174,185,0,2,0,3,1,1
4,7,109,15,279,352,0,3,1,3,0,1
0,0,56,8,135,74,0,3,1,3,0,0
5,6,103,19,306,337,0,1,1,3,1,1
5,5,94,22,295,311,0,3,0,3,1,1
6,5,36,22,324,292,1,2,1,2,1,1
5,6,86,13,307,334,1,2,0,3,1,1
0,0,62,22,146,110,0,2,1,4,1,1
3,2,86,17,237,210,0,2,0,2,1,1
2,3,86,11,205,255,0,1,0,3,1,1
5,4,58,12,291,277,0,2,1,2,1,1
5,5,113,15,286,316,0,2,1,3,1,1
9,8,107,24,409,401,0,2,1,3,1,1
8,7,62,9,366,352,0,3,1,2,1,1
6,5,94,15,314,305,0,3,0,4,0,1
4,3,70,17,272,251,0,3,1,2,1,1
3,3,86,14,243,259,1,2,0,2,1,0
6,6,82,17,324,334,0,2,1,2,1,1
5,4,54,20,287,269,0,3,1,4,1,1
7,8,86,22,358,389,0,2,0,4,1,1
5,7,18,11,312,377,0,2,0,0,0,0
1,1,40,6,200,172,1,4,1,2,1,1
1,0,103,18,198,149,0,4,1,2,1,0
4,5,94,19,275,311,0,3,0,3,1,1
0,0,62,11,128,128,0,2,0,2,0,0
8,6,86,17,364,327,0,3,1,2,1,1
2,0,98,21,215,167,0,2,0,1,1,1
5,6,101,12,302,338,0,2,1,4,0,1
0,1,82,12,139,167,0,2,1,2,1,1
3,6,98,20,235,336,0,4,1,4,1,1
4,5,94,16,261,307,0,4,1,2,1,1
7,6,66,22,360,335,0,3,0,3,1,1
6,3,90,18,313,251,0,3,1,2,1,1
8,7,66,19,370,354,0,2,1,2,1,1
9,9,103,21,431,481,0,3,1,5,1,1
2,3,74,20,215,240,0,2,0,3,1,1
6,4,54,21,322,288,0,2,0,3,1,1
3,3,94,18,234,243,0,3,1,4,1,1
8,7,80,15,384,346,0,4,0,4,1,1
2,3,68,13,210,249,0,2,1,2,1,1
5,5,38,13,287,309,0,2,0,3,1,1
6,6,94,15,326,329,0,4,1,5,1,1
0,0,86,10,132,107,0,0,1,4,0,0
5,7,74,20,288,358,0,4,0,4,1,1
0,0,109,18,149,148,0,2,1,3,1,1
1,1,78,16,179,192,0,3,0,5,0,1
8,7,38,25,363,372,0,2,1,1,1,1
8,7,60,23,374,360,0,2,0,3,1,1
0,2,66,17,161,215,0,2,1,3,1,1
1,2,40,19,186,207,0,1,0,2,0,1
8,8,82,22,402,387,0,1,0,2,1,1
6,6,66,20,314,341,0,2,0,4,1,0
2,0,58,12,225,145,1,2,0,4,0,0
2,4,78,21,210,287,0,3,0,3,1,1
1,2,103,21,189,224,0,3,1,4,1,1
6,5,90,22,332,303,0,3,1,4,1,1
1,1,70,20,170,168,0,1,0,5,0,0
8,8,82,24,370,391,0,2,0,2,1,1
0,0,101,8,89,142,0,4,1,3,1,1
1,5,54,8,180,304,0,3,0,0,0,1
8,9,70,21,366,449,0,2,0,2,1,1
7,5,36,18,364,320,1,3,1,3,1,1
6,7,84,20,322,371,0,2,1,2,1,1
4,4,78,13,264,281,0,3,1,1,1,1
9,9,46,16,449,520,0,3,1,1,1,1
1,0,30,10,180,111,0,3,1,3,0,1
4,3,94,22,269,268,0,3,1,4,1,1
3,2,86,18,243,221,1,2,1,2,1,1
3,3,86,19,251,266,0,4,0,4,1,1
0,0,78,16,22,43,0,2,1,5,0,1
5,3,109,22,302,258,0,3,1,4,1,1
3,7,86,14,253,351,0,3,0,3,1,1
3,3,90,19,254,260,0,4,1,3,1,1
6,5,94,17,322,306,0,2,1,4,1,1
8,8,86,19,378,385,0,1,0,2,1,1
3,4,58,22,237,261,0,3,0,1,1,1
6,6,54,21,323,346,0,2,0,2,1,1
3,4,86,18,237,278,0,2,0,4,1,1
5,3,54,19,297,241,0,3,0,2,0,1
8,8,103,16,397,393,0,3,1,3,1,1
8,8,109,18,377,397,0,3,0,4,1,1
8,8,88,13,390,384,0,3,1,3,1,1
8,7,98,13,406,379,0,3,1,3,1,1
4,3,62,16,264,243,0,1,1,1,1,1
2,3,103,14,215,243,0,3,1,2,1,1
4,4,90,17,270,267,0,3,1,2,1,1
2,3,70,19,234,255,0,3,1,2,1,1
5,2,90,16,284,209,0,2,1,2,1,1
6,8,105,21,317,393,1,3,1,2,1,1
3,5,94,22,252,305,0,3,0,4,1,1
0,0,86,7,90,83,0,3,1,3,0,1
7,8,109,12,349,396,0,1,1,3,1,1
7,7,30,20,357,375,0,2,1,0,0,1
6,5,78,11,314,306,0,3,1,2,1,1
8,9,70,20,395,444,0,3,0,2,1,1
0,1,38,14,135,173,0,1,0,4,0,1
7,7,68,6,353,356,0,2,0,0,0,1
3,4,90,11,236,291,0,1,1,3,0,1
6,7,86,25,325,356,0,2,1,1,1,1
8,8,101,23,393,408,0,2,0,3,1,1
7,4,58,14,337,278,0,2,1,1,1,1
7,8,86,23,343,391,0,1,0,3,1,1
3,5,82,22,242,302,0,3,1,5,1,1
0,3,60,10,129,259,0,3,1,2,0,1
2,1,105,21,199,185,0,3,1,5,1,1
0,1,52,21,141,162,0,3,1,5,0,1
6,6,101,17,326,347,0,3,1,3,1,1
2,1,90,17,233,191,0,2,1,2,1,1
3,7,101,11,250,356,0,2,1,4,0,1
8,8,70,18,371,392,0,3,1,2,1,1
9,9,70,17,418,456,1,3,1,1,1,1
0,1,50,17,140,197,0,3,0,1,0,1
6,5,70,17,330,308,1,2,1,2,1,1
7,6,101,19,365,341,0,2,0,3,1,1
2,0,94,8,225,158,0,1,0,1,1,0
7,3,66,20,338,252,0,2,1,2,1,1
6,4,86,14,311,281,0,0,1,2,0,1
1,0,90,18,173,142,0,4,1,2,1,1
9,9,103,23,482,466,0,3,1,4,1,1
2,1,113,22,222,207,0,2,0,5,1,1
0,2,98,17,147,230,0,2,1,2,1,1
9,8,105,17,411,409,0,4,1,4,1,1
1,2,64,16,177,221,0,3,0,2,0,1
7,7,109,17,361,374,0,3,0,4,1,1
1,4,54,9,190,283,0,3,1,2,0,1
9,9,94,17,407,430,0,3,1,2,1,1
1,1,98,22,186,189,0,2,0,3,1,1
6,4,86,11,334,276,1,2,1,3,1,1
1,2,94,14,182,205,0,3,1,2,1,0
2,3,92,19,203,254,0,3,0,4,1,1
3,2,64,16,237,205,0,2,0,2,0,1
1,2,90,17,182,222,0,2,0,4,0,1
6,6,103,21,327,333,0,3,0,2,1,1
4,4,96,21,268,269,0,3,0,4,1,1
3,2,109,20,256,225,0,2,1,5,1,1
0,0,50,23,131,144,0,2,0,2,0,0
2,3,70,12,221,240,0,3,1,1,1,1
5,8,54,16,299,409,0,2,1,2,1,1
0,1,101,4,98,164,0,3,1,2,1,0
8,7,112,25,389,367,0,3,1,4,1,1
5,6,103,22,306,322,0,1,1,5,0,1
9,1,82,8,427,203,0,3,0,5,0,1
2,1,90,13,213,196,0,1,0,4,0,0
9,9,70,14,507,490,0,2,1,1,1,1
9,9,86,13,428,487,0,3,1,2,1,1
9,9,103,16,516,498,1,2,1,4,1,1
6,5,94,20,330,299,0,2,0,3,1,1
6,6,74,15,317,321,0,2,0,2,1,0
0,0,107,23,141,161,0,1,1,4,1,1
0,0,30,9,102,121,0,0,1,3,0,0
2,4,50,10,225,270,0,3,1,1,1,1
2,3,68,8,226,261,1,1,0,2,1,1
7,7,107,11,343,368,0,2,1,3,1,1
6,2,90,9,320,232,0,3,1,3,1,1
5,7,58,18,306,356,0,1,0,0,0,1
8,9,86,18,405,485,0,2,1,2,1,1
1,3,111,20,180,255,0,3,0,4,1,1
4,5,113,22,281,317,0,4,1,2,1,1
5,6,78,14,290,317,0,2,0,1,1,1
6,2,101,17,309,235,0,3,1,4,1,1
9,8,101,16,411,384,0,0,1,1,1,1
4,1,70,14,281,180,0,3,1,1,1,1
2,2,82,10,218,231,0,3,1,2,1,1
0,0,50,23,44,144,0,3,0,4,0,1
3,5,103,17,247,296,0,3,1,5,1,1
3,3,74,19,234,252,0,1,0,3,1,1
2,1,66,15,226,172,0,4,0,2,1,1
8,9,50,17,398,442,0,3,1,1,1,1
8,9,82,17,396,425,0,4,0,2,1,1
2,3,58,14,205,241,1,4,1,1,1,1
6,7,103,24,316,365,0,2,1,3,1,1
8,7,103,19,385,367,0,2,0,3,1,1
4,3,112,22,262,256,0,3,1,5,1,1
4,3,82,20,261,246,0,2,1,2,1,0
3,2,82,22,243,228,0,3,1,3,1,1
9,8,101,18,409,399,0,3,0,3,1,1
6,8,86,18,329,382,0,3,0,4,1,1
9,8,70,16,429,399,0,2,1,3,1,1
8,5,102,22,408,311,0,3,0,5,1,1
8,8,82,13,400,381,0,3,1,1,1,1
5,7,82,14,294,371,1,3,0,4,1,1
5,4,98,12,288,269,0,4,0,3,1,1
0,0,22,6,98,115,1,3,0,1,0,0
4,3,109,17,261,257,0,4,0,4,1,1
2,0,82,11,221,131,0,3,0,2,1,1
6,7,101,19,332,373,0,3,1,4,1,1
5,7,78,15,303,363,0,3,1,2,1,1
7,6,88,21,355,340,0,2,0,3,1,1
7,6,105,15,342,337,0,3,1,4,1,1
9,8,90,18,409,417,0,2,1,2,1,1
8,4,74,10,366,270,0,1,1,2,1,1
4,5,80,16,269,298,0,3,1,2,1,1
7,8,105,22,338,379,0,2,1,2,1,1
6,5,82,16,326,305,0,2,1,3,1,1
5,5,82,16,289,296,0,2,0,2,1,1
2,3,70,18,229,242,0,2,0,3,1,1
4,5,78,8,267,298,0,3,0,1,1,1
6,7,62,19,321,368,0,2,1,2,1,1
1,2,90,15,182,226,0,1,0,2,1,1
2,3,90,17,218,242,0,2,1,2,1,1
5,6,94,19,296,320,0,3,1,2,1,1
2,2,101,19,206,222,0,3,1,3,1,1
4,3,44,14,274,241,0,1,1,2,1,1
1,2,107,18,199,232,0,3,0,4,1,1
5,4,54,18,304,278,0,4,1,2,1,1
8,8,109,20,364,385,0,2,1,4,1,1
5,3,92,15,297,255,0,3,1,2,1,1
7,7,101,9,360,374,0,2,1,2,1,1
2,2,101,14,205,230,0,2,0,3,1,1
5,7,90,16,296,363,0,3,1,4,1,1
3,6,111,18,248,318,0,3,1,2,1,1
3,3,94,13,258,241,0,2,0,2,1,1
5,4,113,22,297,283,0,3,0,4,0,1
8,6,58,18,388,335,0,1,0,3,1,1
6,7,50,19,328,372,1,2,0,2,1,1
1,1,70,17,195,179,0,2,1,2,0,0
2,1,90,19,211,204,1,3,1,3,0,1
2,3,78,13,225,256,0,1,1,0,0,0
5,5,82,14,287,296,0,3,1,2,1,0
0,0,66,11,73,31,0,4,1,3,0,0
5,4,109,21,286,272,0,2,1,5,1,1
9,9,74,15,519,511,0,3,1,2,1,1
9,9,103,19,465,435,0,3,1,4,1,1
7,7,94,15,344,352,1,3,0,2,1,1
7,9,70,18,345,439,0,3,0,2,1,1
0,0,34,8,149,45,1,3,0,2,0,0
8,5,86,19,382,306,0,3,0,2,1,1
5,9,105,22,302,432,0,3,1,4,1,1
3,2,86,19,255,220,0,2,1,3,1,1
5,7,82,22,290,373,0,3,0,2,1,1
2,2,105,25,227,225,0,2,0,5,1,1
3,6,101,17,260,330,0,4,1,3,1,1
5,6,50,19,301,340,0,1,1,1,1,1
5,3,78,15,308,261,0,3,1,2,1,1
2,3,86,16,229,245,0,4,1,2,1,1
0,2,90,20,137,214,0,2,1,2,1,1
2,3,82,17,223,257,0,3,1,3,0,1
2,3,50,12,213,252,0,3,0,2,0,1
3,1,74,16,237,200,0,2,1,2,1,1
9,9,101,22,543,539,0,3,0,3,1,1
7,7,107,15,362,373,0,3,1,2,1,1
4,5,94,16,269,301,1,1,0,4,1,1
4,4,90,12,270,283,0,3,1,2,1,1
8,9,105,22,397,435,0,4,0,4,1,1
8,7,112,21,392,360,0,1,1,5,1,1
9,9,78,17,407,443,0,3,1,2,1,1
4,4,86,19,266,282,0,3,0,5,1,1
7,8,54,19,355,386,0,2,1,0,1,1
6,7,46,11,333,356,0,2,1,0,0,1
9,9,58,13,434,448,0,2,0,2,1,1
8,7,107,19,386,365,0,4,0,2,1,1
1,3,94,18,192,238,1,2,0,2,1,1
1,1,82,13,176,177,0,2,1,3,1,1
8,7,66,15,399,363,0,3,1,0,0,1
5,8,78,23,301,396,0,2,0,2,1,1
6,6,78,20,328,333,0,2,0,3,1,1
8,9,98,15,402,445,0,3,1,3,1,1
8,9,105,19,414,447,0,3,1,5,1,1
1,1,70,15,195,191,0,4,1,3,1,1
8,8,103,22,377,390,0,3,0,2,1,1
1,5,86,18,167,291,0,4,0,2,1,0
6,5,70,16,318,299,0,2,1,2,1,1
9,9,80,18,488,583,1,1,0,4,1,1
7,7,84,17,340,367,0,2,0,4,1,1
8,8,101,17,394,391,0,2,1,2,1,1
7,8,101,24,339,414,0,3,0,4,0,1
9,8,98,18,432,411,0,2,0,3,1,1
6,6,74,14,316,326,0,2,0,1,1,1
1,0,76,11,174,155,0,3,0,2,1,1
5,6,101,22,293,332,0,2,0,1,1,1
4,6,111,21,274,331,0,3,0,3,1,1
3,4,82,16,256,275,0,2,1,2,1,1
9,9,90,16,433,433,0,4,0,2,1,1
6,7,78,19,317,374,0,2,0,3,1,1
1,0,58,20,170,136,0,3,0,2,1,1
